"Codice Regione";"Regione";"Età";"Maschi";"Femmine";"Totale"
"12";"Lazio";3;21072;19730;40802
"12";"Lazio";4;22357;21248;43605
"12";"Lazio";5;23503;22058;45561
"12";"Lazio";6;24533;23210;47743
"12";"Lazio";7;24807;24010;48817
"12";"Lazio";8;26146;24405;50551
"12";"Lazio";9;26379;24944;51323
"12";"Lazio";10;27720;26444;54164
"12";"Lazio";11;27954;26393;54347
"12";"Lazio";12;28694;27051;55745
"12";"Lazio";13;28868;26919;55787
"12";"Lazio";14;28734;27571;56305
"12";"Lazio";15;29169;27250;56419
"12";"Lazio";16;28933;27315;56248
"12";"Lazio";17;28133;26349;54482
"12";"Lazio";18;28329;26600;54929
"12";"Lazio";19;27472;25944;53416
"12";"Lazio";20;27278;25476;52754
"12";"Lazio";21;27598;25605;53203
"12";"Lazio";22;28375;25900;54275
"12";"Lazio";23;28037;25524;53561
"12";"Lazio";24;28721;25919;54640
"12";"Lazio";25;28651;25946;54597
"12";"Lazio";26;28855;26323;55178
"12";"Lazio";27;29352;26356;55708
"12";"Lazio";28;29241;26966;56207
"12";"Lazio";29;29345;27794;57139
"12";"Lazio";30;30823;29358;60181
"12";"Lazio";31;30460;29296;59756
"12";"Lazio";32;31585;30233;61818
"12";"Lazio";33;31457;30434;61891
"12";"Lazio";34;32589;31727;64316
"12";"Lazio";35;32011;31886;63897
"12";"Lazio";36;32259;31722;63981
"12";"Lazio";37;33738;33341;67079
"12";"Lazio";38;34804;34279;69083
"12";"Lazio";39;35704;35100;70804
"12";"Lazio";40;36875;36864;73739
"12";"Lazio";41;36833;37476;74309
"12";"Lazio";42;37693;38034;75727
"12";"Lazio";43;38722;39504;78226
"12";"Lazio";44;40617;41667;82284
"12";"Lazio";45;41466;42525;83991
"12";"Lazio";46;42853;44614;87467
"12";"Lazio";47;45015;46949;91964
"12";"Lazio";48;46565;49133;95698
"12";"Lazio";49;46575;48994;95569
"12";"Lazio";50;46903;49608;96511
"12";"Lazio";51;46765;49670;96435
"12";"Lazio";52;46708;49369;96077
"12";"Lazio";53;47043;50207;97250
"12";"Lazio";54;46416;49499;95915
"12";"Lazio";55;46314;49903;96217
"12";"Lazio";56;46962;49524;96486
"12";"Lazio";57;46742;49448;96190
"12";"Lazio";58;47094;50351;97445
"12";"Lazio";59;43787;47241;91028
"12";"Lazio";60;41788;45071;86859
"12";"Lazio";61;40310;43762;84072
"12";"Lazio";62;38331;42015;80346
"12";"Lazio";63;36760;40611;77371
"12";"Lazio";64;34852;38836;73688
"12";"Lazio";65;34083;38135;72218
"12";"Lazio";66;33228;36916;70144
"12";"Lazio";67;32388;36316;68704
"12";"Lazio";68;31334;35719;67053
"12";"Lazio";69;29328;33505;62833
"12";"Lazio";70;28353;32617;60970
"12";"Lazio";71;27533;32250;59783
"12";"Lazio";72;28132;32902;61034
"12";"Lazio";73;27731;32711;60442
"12";"Lazio";74;28494;34383;62877
"12";"Lazio";75;27957;33568;61525
"12";"Lazio";76;26239;32607;58846
"12";"Lazio";77;19861;25336;45197
"12";"Lazio";78;19600;25037;44637
"12";"Lazio";79;19557;26016;45573
"12";"Lazio";80;18377;24786;43163
"12";"Lazio";81;17859;24477;42336
"12";"Lazio";82;18727;26399;45126
"12";"Lazio";83;17155;24612;41767
"12";"Lazio";84;15334;22909;38243
"12";"Lazio";85;13162;20239;33401
"12";"Lazio";86;11134;17926;29060
"12";"Lazio";87;10250;16858;27108
"12";"Lazio";88;8470;15110;23580
"12";"Lazio";89;7011;12995;20006
"12";"Lazio";90;5649;11046;16695
"12";"Lazio";91;4760;9556;14316
"12";"Lazio";92;3841;8704;12545
"12";"Lazio";93;2731;6453;9184
"12";"Lazio";94;1884;5148;7032
"12";"Lazio";95;1373;3900;5273
"12";"Lazio";96;990;2982;3972
"12";"Lazio";97;591;2131;2722
"12";"Lazio";98;402;1544;1946
"12";"Lazio";99;312;1104;1416
"12";"Lazio";100;435;1784;2219
"12";"Lazio";999;2765843;2941269;5707112
"07";"Liguria";0;4462;4104;8566
"07";"Liguria";1;4452;4191;8643
"07";"Liguria";2;4629;4462;9091
"07";"Liguria";3;4667;4421;9088
"07";"Liguria";4;4803;4532;9335
"07";"Liguria";5;5228;4876;10104
"07";"Liguria";6;5352;4931;10283
"07";"Liguria";7;5460;5185;10645
"07";"Liguria";8;5825;5393;11218
"07";"Liguria";9;5875;5420;11295
"07";"Liguria";10;6125;5816;11941
"07";"Liguria";11;6104;5716;11820
"07";"Liguria";12;6264;6030;12294
"07";"Liguria";13;6464;6368;12832
"07";"Liguria";14;6682;6430;13112
"07";"Liguria";15;6796;6094;12890
"07";"Liguria";16;6656;6366;13022
"07";"Liguria";17;6754;6235;12989
"07";"Liguria";18;6808;6398;13206
"07";"Liguria";19;6772;6137;12909
"07";"Liguria";20;6900;6344;13244
"07";"Liguria";21;6902;6502;13404
"07";"Liguria";22;7134;6553;13687
"07";"Liguria";23;7176;6342;13518
"07";"Liguria";24;7423;6470;13893
"07";"Liguria";25;7233;6519;13752
"07";"Liguria";26;7570;6600;14170
"07";"Liguria";27;7278;6534;13812
"07";"Liguria";28;7161;6692;13853
"07";"Liguria";29;7348;6819;14167
"07";"Liguria";30;7737;6974;14711
"07";"Liguria";31;7437;7062;14499
"07";"Liguria";32;7475;7148;14623
"07";"Liguria";33;7391;7158;14549
"07";"Liguria";34;7645;7383;15028
"07";"Liguria";35;7588;7008;14596
"07";"Liguria";36;7387;7059;14446
"07";"Liguria";37;7709;7407;15116
"07";"Liguria";38;7619;7365;14984
"07";"Liguria";39;7857;7538;15395
"07";"Liguria";40;7849;7583;15432
"07";"Liguria";41;8048;7893;15941
"07";"Liguria";42;7981;7929;15910
"07";"Liguria";43;8129;8457;16586
"07";"Liguria";44;8736;9210;17946
"07";"Liguria";45;9312;9612;18924
"07";"Liguria";46;10013;10078;20091
"07";"Liguria";47;10625;10859;21484
"07";"Liguria";48;11142;11682;22824
"07";"Liguria";49;11506;11690;23196
"07";"Liguria";50;12111;12284;24395
"07";"Liguria";51;12218;12326;24544
"07";"Liguria";52;12144;12641;24785
"07";"Liguria";53;12414;12887;25301
"07";"Liguria";54;12626;12960;25586
"07";"Liguria";55;12262;13036;25298
"07";"Liguria";56;12866;13438;26304
"07";"Liguria";57;13056;13650;26706
"07";"Liguria";58;13294;13617;26911
"07";"Liguria";59;12185;12982;25167
"07";"Liguria";60;11720;12546;24266
"07";"Liguria";61;11333;12116;23449
"07";"Liguria";62;10920;11632;22552
"07";"Liguria";63;10663;11532;22195
"07";"Liguria";64;10182;11095;21277
"07";"Liguria";65;10151;10829;20980
"07";"Liguria";66;9714;10505;20219
"07";"Liguria";67;9281;10247;19528
"07";"Liguria";68;9262;10184;19446
"07";"Liguria";69;8770;9877;18647
"07";"Liguria";70;8515;9499;18014
"07";"Liguria";71;8324;9640;17964
"07";"Liguria";72;8873;10067;18940
"07";"Liguria";73;8635;10382;19017
"07";"Liguria";74;9075;10788;19863
"07";"Liguria";75;9103;11088;20191
"07";"Liguria";76;8891;11204;20095
"07";"Liguria";77;6347;7961;14308
"07";"Liguria";78;6986;8924;15910
"07";"Liguria";79;6546;8603;15149
"07";"Liguria";80;6343;8765;15108
"07";"Liguria";81;6403;8871;15274
"07";"Liguria";82;6620;9410;16030
"07";"Liguria";83;6142;9043;15185
"07";"Liguria";84;5624;8541;14165
"07";"Liguria";85;4833;7674;12507
"07";"Liguria";86;4001;6730;10731
"07";"Liguria";87;3602;6303;9905
"07";"Liguria";88;3018;5628;8646
"07";"Liguria";89;2630;4963;7593
"07";"Liguria";90;2120;4675;6795
"07";"Liguria";91;1731;3894;5625
"07";"Liguria";92;1424;3580;5004
"07";"Liguria";93;1046;2768;3814
"07";"Liguria";94;807;2156;2963
"07";"Liguria";95;545;1628;2173
"07";"Liguria";96;356;1280;1636
"07";"Liguria";97;271;910;1181
"07";"Liguria";98;144;664;808
"07";"Liguria";99;90;447;537
"07";"Liguria";100;100;773;873
"07";"Liguria";999;723806;778818;1502624
"03";"Lombardia";0;35153;32818;67971
"03";"Lombardia";1;35699;33959;69658
"03";"Lombardia";2;36111;34173;70284
"03";"Lombardia";3;38143;36459;74602
"03";"Lombardia";4;40181;37801;77982
"03";"Lombardia";5;41913;39283;81196
"03";"Lombardia";6;42855;40990;83845
"03";"Lombardia";7;44755;41950;86705
"03";"Lombardia";8;45485;43175;88660
"03";"Lombardia";9;46451;43521;89972
"03";"Lombardia";10;47958;45223;93181
"03";"Lombardia";11;49004;46007;95011
"03";"Lombardia";12;50645;47082;97727
"03";"Lombardia";13;51429;48392;99821
"03";"Lombardia";14;51627;48574;100201
"03";"Lombardia";15;51133;47869;99002
"03";"Lombardia";16;51630;47986;99616
"03";"Lombardia";17;50370;46993;97363
"03";"Lombardia";18;50223;47711;97934
"03";"Lombardia";19;49284;45722;95006
"03";"Lombardia";20;49479;45419;94898
"03";"Lombardia";21;50352;46355;96707
"03";"Lombardia";22;51801;47092;98893
"03";"Lombardia";23;51702;46738;98440
"03";"Lombardia";24;52735;46807;99542
"03";"Lombardia";25;52180;47300;99480
"03";"Lombardia";26;52033;47680;99713
"03";"Lombardia";27;51406;47858;99264
"03";"Lombardia";28;51858;48905;100763
"03";"Lombardia";29;52672;50224;102896
"03";"Lombardia";30;54797;51772;106569
"03";"Lombardia";31;54735;52603;107338
"03";"Lombardia";32;56024;54009;110033
"03";"Lombardia";33;55918;54589;110507
"03";"Lombardia";34;57902;55708;113610
"03";"Lombardia";35;56338;54811;111149
"03";"Lombardia";36;56640;55004;111644
"03";"Lombardia";37;58188;56809;114997
